Imposing_obligation.Obligator,Transitive_action.Agent,Objective_influence.Influencing_entity
Perception_active.Manner,Intentionally_act.Manner,Event.Manner
Besieging.Victim,Attack.Victim,Intentionally_affect.Patient
Talking_into.Speaker,Manipulate_into_doing.Manipulator,Intentionally_affect.Agent
Building.Purpose,Intentionally_create.Purpose,Intentionally_act.Purpose
Atonement.Time,Intentionally_act.Time,Event.Time
Gathering_up.Aggregate,Intentionally_affect.Patient,Transitive_action.Patient
Ruling_legally.Manner,Intentionally_act.Manner,Event.Manner
Smuggling.Means,Bringing.Means,Committing_crime.Instrument,Committing_crime.Means,Misdeed.Means
Death.Protagonist,Ceasing_to_be.Entity,Cycle_of_life_and_death.Protagonist,Cycle_of_existence_scenario.Entity,Cycle_of_existence_scenario.Entity
Expectation.Degree,Awareness.Degree,Mental_activity.Degree
Imprisonment.Authorities,Inhibit_movement.Agent,Intentionally_affect.Agent
Placing.Agent,Cause_motion.Agent,Transitive_action.Agent,Transitive_action.Agent,Objective_influence.Influencing_entity
Commerce_sell.Buyer,Giving.Recipient,Giving_scenario.Recipient,Lose_possession.Recipient
Connectors.Name,Artifact.Name,Entity.Name
Temperature.Attribute,Measurable_attributes.Attribute,Attributes.Attribute,Gradable_attributes.Attribute
Kidnapping.Victim,Getting.Theme,Getting_scenario.Theme
Cause_to_wake.Time,Transitive_action.Time,Event.Time,Objective_influence.Time
Hiring.Time,Intentionally_affect.Time,Intentionally_act.Time,Transitive_action.Time
Knot_creation.Depictive,Intentionally_create.Depictive,Creating.Depictive
Activity_stop.Frequency,Process_stop.Frequency,Event.Frequency
Cause_motion.Manner,Transitive_action.Manner,Event.Manner,Objective_influence.Manner
Intentionally_affect.Patient,Transitive_action.Patient,Objective_influence.Dependent_entity
Enforcing.Place,Execute_plan.Place,Intentionally_act.Place
Operating_a_system.System,Using.Instrument,Intentionally_affect.Instrument,Intentionally_affect.Patient
Sound_level.Attribute,Measurable_attributes.Attribute,Attributes.Attribute,Gradable_attributes.Attribute
Name_conferral.Place,Intentionally_act.Place,Event.Place
Transfer.Reason,Eventive_affecting.Reason,Event.Reason
Attempt_means.Agent,Attempt.Agent,Attempting_scenario.Agent
Attack.Victim,Intentionally_affect.Patient,Transitive_action.Patient
Run_risk.Bad_outcome,Likelihood.Hypothetical_event,Gradable_attributes.Entity
Cause_to_perceive.Time,Intentionally_affect.Time,Intentionally_act.Time,Transitive_action.Time
Summarizing.Means,Communication.Means,Cause_to_perceive.Means
Ruling_legally.Time,Intentionally_act.Time,Event.Time
Quitting_a_place.Vehicle,Departing.Mode_of_transportation,Intentional_traversing.Vehicle,Traversing.Vehicle
Manipulate_into_shape.Manner,Intentionally_affect.Manner,Intentionally_act.Manner,Transitive_action.Manner
Rape.Place,Committing_crime.Place,Intentionally_affect.Place,Misdeed.Place,Intentionally_act.Place,Transitive_action.Place
Render_nonfunctional.Agent,Transitive_action.Agent,Objective_influence.Influencing_entity
Using.Manner,Intentionally_affect.Manner,Intentionally_act.Manner,Transitive_action.Manner
Dead_or_alive.Protagonist,Cycle_of_life_and_death.Protagonist,State.Entity,Cycle_of_existence_scenario.Entity
Cause_to_be_included.Place,Transitive_action.Place,Event.Place,Objective_influence.Place
Commerce_buy.Time,Getting.Time,Event.Time
Part_inner_outer.Whole,Part_whole.Whole,Part_piece.Substance
Knot_creation.Means,Intentionally_create.Means,Creating.Means,Intentionally_act.Means
Emotions_success_or_failure.Empathy_target,Emotions_by_stimulus.Empathy_target,Emotions.Empathy_target
Active_substance.Name,Substance.Constituents,Physical_entity.Constituents
Execution.Manner,Killing.Manner,Rewards_and_punishments.Manner,Transitive_action.Manner,Intentionally_affect.Manner
Intentional_traversing.Distance,Self_motion.Distance,Traversing.Distance,Motion.Distance,Motion.Distance
Education_teaching.Purpose,Intentionally_affect.Purpose,Intentionally_act.Purpose
Shoot_projectiles.Manner,Cause_motion.Manner,Transitive_action.Manner
Being_operational.Degree,Capability.Degree,Gradable_attributes.Degree
Quarreling.Purpose,Discussion.Purpose,Chatting.Purpose
Exchange.Time,Intentionally_act.Time,Event.Time
Law.Law,Artifact.Artifact,Entity.Entity
Visitor_arrival.Means,Arriving.Means,Visiting_scenario_arrival.Means,Traversing.Means,Arriving.Means
Placing.Cause,Cause_motion.Cause,Transitive_action.Cause,Transitive_action.Cause,Objective_influence.Influencing_situation
Reassuring.Content,Communication.Message,Cause_to_perceive.Phenomenon
Fleeing.Speed,Self_motion.Speed,Motion.Speed
Achieving_first.New_idea,Intentionally_create.Created_entity,Creating.Created_entity
Scouring.Means,Scrutinizing_for.Means,Scrutiny.Means
Bail_decision.Judge,Arraignment.Judge,Intentionally_act.Agent,Criminal_process.Judge
Diversity.Time,Similarity.Time,Gradable_attributes.Time
Scouring.Searcher,Scrutinizing_for.Cognizer,Scrutiny.Cognizer,Scrutiny.Medium
Containment_relation_IS.Trajector,Trajector-Landmark.Trajector,Relation.Entity1
Response.Time,Eventive_affecting.Time,Event.Time
Disgraceful_situation.State_of_affairs,Social_behavior_evaluation.Behavior,Gradable_attributes.Entity
Setting_out.Speed,Quitting_a_place.Speed,Travel.Speed,Departing.Speed,Intentional_traversing.Speed,Self_motion.Speed,Self_motion.Speed
Heralding.Manner,Intentionally_act.Manner,Event.Manner
Visiting_scenario_departing.Means,Departing.Means,Traversing.Means
Visitor_departure.Purpose,Departing.Purpose,Visiting_scenario_departing.Purpose,Visitor_scenario.Purpose,Traversing.Purpose,Departing.Purpose,Visiting_scenario.Purpose
Forging.Place,Duplication.Place,Intentionally_create.Place
Rewards_and_punishments.Means,Intentionally_affect.Means,Intentionally_act.Means,Transitive_action.Means
Absorb_heat.Time,Becoming.Time,Event.Time
Render_nonfunctional.Time,Transitive_action.Time,Event.Time,Objective_influence.Time
Fear.Empathy_target,Emotions_by_possibility.Empathy_target,Emotions_by_stimulus.Empathy_target
Attaching.Purpose,Intentionally_affect.Purpose,Intentionally_act.Purpose
Planting.Instrument,Agriculture.Instrument,Attempt_obtain_food_scenario.Instrument
Removing.Place,Transitive_action.Place,Event.Place,Objective_influence.Place
Activity_finish.Result,Process_end.Result,Process.Result
Operating_a_system.Means,Using.Means,Intentionally_affect.Means
Visit_host_arrival.Mode_of_transportation,Visiting_scenario_arrival.Mode_of_transportation,Arriving.Mode_of_transportation
Pre_giving.Donor,Giving_scenario.Donor,Pre_lose_possession.Owner,Lose_possession_scenario.Donor,Lose_possession_scenario.Donor,Possession.Owner
Theft.Time,Committing_crime.Time,Taking.Containing_event,Taking.Time,Misdeed.Time,Getting.Time,Intentionally_affect.Time
Cause_to_make_noise.Time,Transitive_action.Time,Event.Time,Objective_influence.Time
Theft.Goods,Taking.Theme,Getting.Theme,Intentionally_affect.Patient
Attaching.Means,Intentionally_affect.Means,Intentionally_act.Means,Transitive_action.Means
Grooming.Patient,Intentionally_affect.Patient,Transitive_action.Patient
Seeking.Means,Seeking_to_achieve.Means,Working_on.Means
Praiseworthiness.Behavior,Social_behavior_evaluation.Behavior,Gradable_attributes.Entity
Renting_out.Time,Commerce_sell.Time,Giving.Time
Setting_fire.Flammables,Transitive_action.Patient,Objective_influence.Dependent_entity
Being_up_to_it.Degree,Capability.Degree,Gradable_attributes.Degree
Dispersal.Cause,Placing.Cause,Cause_motion.Cause,Transitive_action.Cause
Scarcity.Measure,Abundance.Measure,Gradable_attributes.Value
Cause_to_be_wet.Cause,Transitive_action.Cause,Objective_influence.Influencing_situation
Impact.Impactor,Cause_impact.Impactor,Transitive_action.Patient
Visitor_arrival.Purpose,Arriving.Purpose,Visiting_scenario_arrival.Purpose,Visitor_scenario.Purpose,Arriving.Purpose,Visiting_scenario.Purpose
Buildings.Type,Artifact.Type,Entity.Type
Cause_impact.Agent,Transitive_action.Agent,Objective_influence.Influencing_entity
Go_into_shape.Reason,Event.Reason,Change_of_state_scenario.Reason
Visitor_departure.Distance,Departing.Distance,Visiting_scenario_departing.Distance,Traversing.Distance,Departing.Distance
Inspecting.Means,Scrutinizing_for.Means,Scrutiny.Means
Quitting.Place,Employment_end.Place,Intentionally_act.Place,Event.Place
Be_in_control.Dependent_entity,Control.Dependent_entity,Objective_influence.Dependent_entity
Mental_property.Behavior,Social_behavior_evaluation.Behavior,Gradable_attributes.Entity
Activity_start.Activity,Activity.Activity,Process_start.Event,Event.Event,Process.Process
Knot_creation.Manner,Intentionally_create.Manner,Creating.Manner,Intentionally_act.Manner
Hit_target.Purpose,Intentionally_affect.Purpose,Intentionally_act.Purpose
Besieging.Means,Attack.Means,Intentionally_affect.Means
Intentionally_create.Place,Creating.Place,Intentionally_act.Place,Transitive_action.Place,Event.Place
Hit_target.Time,Intentionally_affect.Time,Intentionally_act.Time,Transitive_action.Time
Practice.Place,Intentionally_act.Place,Event.Place
Quitting_a_place.Path_shape,Intentional_traversing.Path_shape,Self_motion.Path_shape,Traversing.Path_shape
Corroding_caused.Undergoer,Transitive_action.Patient,Objective_influence.Dependent_entity
Body_decoration.Decoration,Artifact.Artifact,Entity.Entity
Part_ordered_segments.Part_prop,Part_whole.Part_Prop,Part_piece.Piece_prop
Change_resistance.Place,Cause_change_of_strength.Place,Transitive_action.Place
Interrupt_process.Time,Transitive_action.Time,Event.Time,Objective_influence.Time
Cause_change_of_position_on_a_scale.Time,Transitive_action.Time,Event.Time,Objective_influence.Time
Communication_manner.Addressee,Communication.Addressee,Cause_to_perceive.Perceiver
Immobilization.Purpose,Intentionally_affect.Purpose,Intentionally_act.Purpose
Processing_materials.Material,Intentionally_affect.Patient,Transitive_action.Patient
Emptying.Result,Container_focused_removing.Result,Transitive_action.Result
Commerce_sell.Time,Giving.Time,Intentionally_act.Time,Lose_possession.Time
Cause_impact.Impactor,Transitive_action.Patient,Objective_influence.Dependent_entity
Fleeing.Path,Self_motion.Path,Motion.Path
Commerce_collect.Place,Getting.Place,Event.Place
Preserving.Medium,Processing_materials.Alterant,Intentionally_affect.Means
Departing.Distance,Traversing.Distance,Motion.Distance
Daring.Action,Intentionally_act.Act,Intentionally_act.Means,Event.Event
Punctual_perception.Ground,Perception_experience.State,Perception.Phenomenon
Visit_host_arrival.Host,Visiting_scenario_arrival.Goal,Visitor_and_host.Host,Arriving.Goal,Visiting_scenario.Entity,Visiting_scenario.Entity
Cause_to_perceive.Agent,Intentionally_affect.Agent,Intentionally_act.Agent,Transitive_action.Agent
Earnings_and_losses.Place,Commerce_collect.Place,Getting.Place
Escaping.Escapee,Departing.Theme,Eventive_affecting.Entity,Traversing.Theme
Creating.Place,Transitive_action.Place,Event.Place,Objective_influence.Place
Grinding.Grinding_cause,Transitive_action.Cause,Objective_influence.Influencing_situation
Part_ordered_segments.Part,Part_whole.Part,Part_piece.Piece
Earnings_and_losses.Time,Commerce_collect.Time,Getting.Time
Robbery.Manner,Committing_crime.Manner,Misdeed.Manner
Fleeing.Purpose,Self_motion.Purpose,Intentionally_act.Purpose,Motion.Purpose
Seeking_to_achieve.Place,Working_on.Place,Attempt.Place
Be_in_control.Degree,Control.Degree,Objective_influence.Degree
Age.Time,Measurable_attributes.Time,Gradable_attributes.Time
Containment_relation.Figure,Locative_relation.Figure,Relation.Entity1,State.Entity,Trajector-Landmark.Trajector
Intentional_traversing.Path,Self_motion.Path,Traversing.Path,Motion.Path,Motion.Path
Process_pause.Reason,Event.Reason,Change_of_state_scenario.Reason
Fastener.Name,Artifact.Name,Entity.Name
Emotions_by_possibility.Reason,Emotions_by_stimulus.Reason,Emotions.Reason
Visitor_arrival.Goal,Arriving.Goal,Visiting_scenario_arrival.Goal,Visitor_scenario.Entity,Traversing.Goal,Arriving.Goal,Visiting_scenario.Entity
Trying_out.Means,Research.Means,Scrutiny.Means
Sign_agreement.Depictive,Text_creation.Depictive,Intentionally_create.Depictive
Hiding_objects.Place,Intentionally_affect.Place,Intentionally_act.Place,Transitive_action.Place
Touring.Manner,Perception_active.Manner,Intentionally_act.Manner
Discussion.Interlocutors,Chatting.Interlocutors,Reciprocality.Protagonists,Reciprocality.Protagonists
Shoot_projectiles.Agent,Cause_motion.Agent,Cause_motion.Cause,Transitive_action.Agent,Transitive_action.Cause
Cause_to_fragment.Whole_patient,Transitive_action.Patient,Objective_influence.Dependent_entity
Commerce_collect.Time,Getting.Time,Event.Time
Endangering.Time,Transitive_action.Time,Event.Time,Objective_influence.Time
Be_in_control.Manner,Control.Manner,Objective_influence.Manner
Adorning.Theme,Locative_relation.Figure,Relation.Entity1,State.Entity,Trajector-Landmark.Trajector
Cause_change.Time,Transitive_action.Time,Event.Time,Objective_influence.Time
Visiting.Place,Being_located.Place,Intentionally_act.Place,Visiting_scenario_stay.Place,Event.Place
Cause_temperature_change.Place,Transitive_action.Place,Event.Place,Objective_influence.Place
Clemency.Place,Intentionally_act.Place,Event.Place
Forging.Means,Duplication.Means,Intentionally_create.Means
Cause_change_of_phase.Agent,Transitive_action.Agent,Objective_influence.Influencing_entity
Shoot_projectiles.Projectile,Cause_motion.Theme,Transitive_action.Patient
Supply.Reason,Giving.Reason,Lose_possession.Reason
Hunting_scenario.Hunter,Attempt_obtain_food_scenario.Seeker,Attempting_scenario.Agent
Rising_to_a_challenge.Means,Meet_specifications.Means,Satisfying.Means
Cause_to_rot.Cause,Transitive_action.Cause,Objective_influence.Influencing_situation
Adjusting.Time,Intentionally_affect.Time,Intentionally_act.Time,Transitive_action.Time
Gathering_up.Purpose,Intentionally_affect.Purpose,Intentionally_act.Purpose
Revenge.Manner,Rewards_and_punishments.Manner,Intentionally_affect.Manner
Shopping.Place,Seeking.Place,Seeking_to_achieve.Place
Halt.Theme,Activity_stop.Agent,Motion.Theme,Activity.Agent
Escaping.Purpose,Departing.Purpose,Traversing.Purpose
Cause_temperature_change.Cause,Transitive_action.Cause,Objective_influence.Influencing_situation
Cause_to_continue.Process,Transitive_action.Patient,Objective_influence.Dependent_entity
Ingestion.Ingestibles,Ingest_substance.Substance,Manipulation.Entity,Intentionally_affect.Patient
Manipulate_into_shape.Agent,Intentionally_affect.Agent,Intentionally_act.Agent,Transitive_action.Agent
Frugality.Behavior,Social_behavior_evaluation.Behavior,Gradable_attributes.Entity
Connectors.Type,Artifact.Type,Entity.Type
Agriculture.Duration,Attempt_obtain_food_scenario.Duration,Attempting_scenario.Duration
Fighting_activity.Time,Hostile_encounter.Time,Intentionally_act.Time
Ambient_temperature.Place,Temperature.Entity,Measurable_attributes.Entity
Receiving.Place,Getting.Place,Event.Place
Supporting.Purpose,Assistance.Purpose,Intentionally_act.Purpose
Sound_level.Volume,Measurable_attributes.Value,Attributes.Value,Gradable_attributes.Value
Cure.Manner,Transitive_action.Manner,Event.Manner,Objective_influence.Manner
Besieging.Assailant,Attack.Assailant,Intentionally_affect.Agent
Travel.Path,Self_motion.Path,Motion.Path
In.Trajector,Containment_relation_IS.Trajector,Trajector-Landmark.Trajector
Notification_of_charges.Time,Arraignment.Time,Criminal_process.Time,Process.Time
Inspecting.Inspector,Scrutinizing_for.Cognizer,Scrutiny.Cognizer,Scrutiny.Medium
Assistance.Manner,Intentionally_act.Manner,Event.Manner
Rope_manipulation.Instrument,Manipulate_into_shape.Instrument,Intentionally_affect.Instrument
Operate_vehicle.Time,Operating_a_system.Time,Using.Time
Abounding_with.Location,Locative_relation.Figure,Relation.Entity1,State.Entity,Trajector-Landmark.Trajector
Manufacturing.Manufacturer,Intentionally_create.Creator,Creating.Creator,Intentionally_act.Agent
Visiting_scenario_arrival.Time,Arriving.Time,Eventive_affecting.Time,Traversing.Time
Lively_place.Activity,Abounding_with.Theme,Locative_relation.Ground
Activity_abandoned_state.Place,Process_uncompleted_state.Place,Process.Place
Filling.Cause,Container_focused_placing.Cause,Transitive_action.Cause
Create_physical_artwork.Depictive,Intentionally_create.Depictive,Creating.Depictive
Emotions_by_possibility.Manner,Emotions_by_stimulus.Manner,Emotions.Manner
Activity_finish.Manner,Activity.Manner,Intentionally_act.Manner,Process_end.Manner,Process.Manner,Event.Manner,Event.Manner,Process.Manner
Temporary_stay.Manner,Residence.Manner,Visiting.Manner,Intentionally_act.Manner,Visiting_scenario_stay.Manner
Cause_change_of_phase.Time,Transitive_action.Time,Event.Time,Objective_influence.Time
Rape.Purpose,Committing_crime.Purpose,Intentionally_affect.Purpose,Misdeed.Purpose,Intentionally_act.Purpose
Dispersal.Place,Placing.Place,Cause_motion.Place,Transitive_action.Place
Manipulate_into_doing.Manipulator,Intentionally_affect.Agent,Intentionally_act.Agent,Transitive_action.Agent
Quitting_a_place.Direction,Intentional_traversing.Direction,Self_motion.Direction,Traversing.Direction
Becoming.Reason,Event.Reason,Change_of_state_scenario.Reason
Cause_change_of_consistency.Place,Transitive_action.Place,Event.Place,Objective_influence.Place
Desirable_event.Circumstances,Desirability.Circumstances,Gradable_attributes.Circumstances
Ambient_temperature.Temperature,Temperature.Temperature,Measurable_attributes.Value
Piracy.Purpose,Committing_crime.Purpose,Intentionally_act.Purpose,Misdeed.Purpose
Shopping.Goods,Seeking.Sought_entity,Seeking_to_achieve.Sought_entity
Operating_a_system.Time,Using.Time,Intentionally_affect.Time
Activity_resume.Duration,Activity.Duration,Process_resume.Duration,Process.Duration,Event.Duration,Process.Duration
Rape.Perpetrator,Committing_crime.Perpetrator,Intentionally_affect.Agent,Crime_scenario.Perpetrator,Misdeed.Wrongdoer,Intentionally_act.Agent,Transitive_action.Agent
Preserving.Agent,Processing_materials.Agent,Intentionally_affect.Agent
Agriculture.Means,Attempt_obtain_food_scenario.Means,Attempting_scenario.Means
Becoming_a_member.Time,Intentionally_act.Time,Event.Time
Achieving_first.Basis,Intentionally_create.Components,Creating.Components
Operating_a_system.Place,Using.Place,Intentionally_affect.Place
Surrendering_possession.Purpose,Giving.Purpose,Giving_scenario.Purpose,Intentionally_act.Purpose,Lose_possession.Purpose
Cause_to_continue.Agent,Transitive_action.Agent,Objective_influence.Influencing_entity
Hospitality.Degree,Social_interaction_evaluation.Degree,Social_behavior_evaluation.Degree
Get_a_job.Place,Intentionally_act.Place,Event.Place
Commerce_sell.Seller,Giving.Donor,Giving_scenario.Donor,Intentionally_act.Agent,Lose_possession.Donor
Change_resistance.Manner,Cause_change_of_strength.Manner,Transitive_action.Manner
Silencing.Manner,Intentionally_affect.Manner,Intentionally_act.Manner,Transitive_action.Manner
Visit_host_stay.Normal_location,Visiting_scenario_stay.Normal_location,Visitor_and_host.Normal_location,Visiting_scenario.Normal_location,Visiting_scenario.Normal_location
Duplication.Depictive,Intentionally_create.Depictive,Creating.Depictive
Supply.Time,Giving.Time,Intentionally_act.Time,Lose_possession.Time
Tasting.Food,Trying_out.Entity,Trying_out.Experience,Research.Topic,Research.Question
Commerce_collect.Money,Getting.Theme,Getting_scenario.Theme
Execution.Executed,Killing.Victim,Rewards_and_punishments.Evaluee,Transitive_action.Patient,Intentionally_affect.Patient
Be_in_agreement_on_assessment.Degree,Similarity.Degree,Gradable_attributes.Degree
Reparation.Place,Intentionally_affect.Place,Intentionally_act.Place,Transitive_action.Place
Abusing.Place,Committing_crime.Place,Misdeed.Place
Hit_target.Manner,Intentionally_affect.Manner,Intentionally_act.Manner,Transitive_action.Manner
Supply.Supplier,Giving.Donor,Giving_scenario.Donor,Intentionally_act.Agent,Lose_possession.Donor
Immobilization.Agent,Intentionally_affect.Agent,Intentionally_act.Agent,Transitive_action.Agent
Speed.Speed,Measurable_attributes.Value,Attributes.Value,Gradable_attributes.Value
Aiming.Time,Manipulation.Time,Intentionally_affect.Time
Corporal_punishment.Manner,Cause_harm.Manner,Rewards_and_punishments.Manner,Cause_bodily_experience.Manner,Transitive_action.Manner,Intentionally_affect.Manner
Committing_crime.Crime,Crime_scenario.Crime,Misdeed.Misdeed,Event.Event
Operate_vehicle.Vehicle,Operating_a_system.System,Using.Instrument
Activity_stop.Activity,Activity.Activity,Process_stop.Process,Process.Process
Arriving.Source,Traversing.Source,Motion.Source
Dispersal.Manner,Placing.Manner,Cause_motion.Manner,Transitive_action.Manner
Cause_to_wake.Cause,Transitive_action.Cause,Objective_influence.Influencing_situation
Piracy.Place,Committing_crime.Place,Intentionally_act.Place,Misdeed.Place,Event.Place
Political_locales.Locale,Locale_by_ownership.Locale,Locale.Locale
Quitting.Employee,Employee's_scenario.Employee,Employment_end.Employee,Intentionally_act.Agent,Employment_scenario.Employee
Expected_location_of_person.Person,Locative_relation.Figure,Relation.Entity1,State.Entity,Trajector-Landmark.Trajector
Killing.Time,Transitive_action.Time,Event.Time,Objective_influence.Time
Relational_natural_features.Name,Natural_features.Name,Locale.Name
Dominate_competitor.Manner,Be_in_control.Manner,Control.Manner
Response.Place,Eventive_affecting.Place,Event.Place
Firing.Place,Employment_end.Place,Intentionally_affect.Place,Intentionally_act.Place,Transitive_action.Place
Text_creation.Text,Intentionally_create.Created_entity,Creating.Created_entity
Change_resistance.Result,Cause_change_of_strength.Result,Transitive_action.Result
Verdict.Finding,Ruling_legally.Finding,Intentionally_act.Act
Fleeing.Place,Self_motion.Place,Intentionally_act.Place,Motion.Place
Setting_out.Path,Quitting_a_place.Path,Travel.Path,Departing.Path,Intentional_traversing.Path,Self_motion.Path,Self_motion.Path
Verdict.Judge,Intentionally_act.Agent,Ruling_legally.Authority,Trial.Judge,Intentionally_act.Agent,Criminal_process.Judge
Replacing.Time,Intentionally_affect.Time,Intentionally_act.Time,Transitive_action.Time
Commerce_collect.Manner,Getting.Manner,Event.Manner
Roadways.Name,Locale_by_use.Name,Locale.Name
Planting.Ground,Agriculture.Ground,Attempt_obtain_food_scenario.Ground
Extradition.Time,Intentionally_affect.Time,Intentionally_act.Time,Transitive_action.Time
Predicament.Experiencer,State_of_entity.Entity,State.Entity
Manipulate_into_doing.Means,Intentionally_affect.Means,Intentionally_act.Means,Transitive_action.Means
Scarcity.Time,Abundance.Time,Gradable_attributes.Time
Placing.Means,Cause_motion.Means,Transitive_action.Means,Transitive_action.Means
Communication_response.Speaker,Communication.Communicator,Response.Agent,Cause_to_perceive.Agent
Speed.Degree,Measurable_attributes.Degree,Gradable_attributes.Degree
Communication_response.Trigger,Response.Trigger,Eventive_affecting.Event
Kidnapping.Reason,Committing_crime.Reason,Getting.Reason,Event.Reason,Getting_scenario.Reason
Run_risk.Severity,Likelihood.Degree,Gradable_attributes.Degree
Age.Entity,Measurable_attributes.Entity,Attributes.Entity,Gradable_attributes.Entity
Arrest.Purpose,Intentionally_affect.Purpose,Intentionally_act.Purpose
Interrupt_process.Actor,Transitive_action.Agent,Objective_influence.Influencing_entity
Evaluative_comparison.Attribute,Position_on_a_scale.Variable,Gradable_attributes.Attribute
Rape.Time,Committing_crime.Time,Intentionally_affect.Time,Misdeed.Time,Intentionally_act.Time,Transitive_action.Time
Post_giving.Theme,Giving_scenario.Theme,Post_lose_possession.Possession,Lose_possession_scenario.Theme,Lose_possession_scenario.Theme,Possession.Possession
Hunting_success_or_failure.Hunter,Hunting_scenario.Hunter,Attempt_obtain_food_scenario.Seeker
Just_found_out.Empathy_target,Emotions_by_stimulus.Empathy_target,Emotions.Empathy_target
Roadways.Use,Locale_by_use.Use,Locale.Use
Fear.Degree,Emotions_by_possibility.Degree,Emotions_by_stimulus.Degree
Sound_level.Degree,Measurable_attributes.Degree,Gradable_attributes.Degree
Noise_makers.Type,Artifact.Type,Entity.Type
Law.Type,Artifact.Type,Entity.Type
Enforcing.Time,Execute_plan.Time,Intentionally_act.Time
Noise_makers.Name,Artifact.Name,Entity.Name
Surrendering_possession.Manner,Giving.Manner,Giving_scenario.Manner,Intentionally_act.Manner
Relational_political_locales.Locale,Political_locales.Locale,Locale_by_ownership.Locale
Coming_to_believe.Time,Event.Time,Change_of_state_scenario.Time
Adorning.Location,Locative_relation.Ground,Relation.Entity2,Trajector-Landmark.Landmark
Exhaust_resource.Purpose,Using.Purpose,Intentionally_affect.Purpose
Ruling_legally.Finding,Intentionally_act.Act,Event.Event
Setting_fire.Manner,Transitive_action.Manner,Event.Manner,Objective_influence.Manner
Cotheme.Source,Self_motion.Source,Motion.Source
Inhibit_movement.Place,Intentionally_affect.Place,Intentionally_act.Place,Transitive_action.Place
Fear.Expressor,Emotions_by_possibility.Expressor,Emotions_by_stimulus.Expressor
Text_creation.Depictive,Intentionally_create.Depictive,Creating.Depictive
Post_giving.Manner,Giving_scenario.Manner,Post_lose_possession.Manner,Possession.Manner
Trying_out.Manner,Research.Manner,Scrutiny.Manner
Robbery.Time,Committing_crime.Time,Misdeed.Time
Container_focused_placing.Manner,Transitive_action.Manner,Event.Manner,Objective_influence.Manner
Abusing.Means,Committing_crime.Means,Misdeed.Means
Temporal_collocation.Landmark_period,Trajector-Landmark.Landmark,Relation.Entity2
Activity_pause.Place,Activity.Place,Process_pause.Place,Process.Place,Event.Place,Process.Place
Membership.Member,Be_subset_of.Part,Being_included.Part
Cause_to_be_wet.Place,Transitive_action.Place,Event.Place,Objective_influence.Place
Reshaping.Place,Damaging.Place,Transitive_action.Place
Processing_materials.Time,Intentionally_affect.Time,Intentionally_act.Time,Transitive_action.Time
Agriculture.Outcome,Attempt_obtain_food_scenario.Outcome,Attempting_scenario.Outcome
Confronting_problem.Place,Intentionally_act.Place,Event.Place
Cause_to_amalgamate.Agent,Intentionally_affect.Agent,Intentionally_act.Agent,Transitive_action.Agent
Damaging.Place,Transitive_action.Place,Event.Place,Objective_influence.Place
Education_teaching.Manner,Intentionally_affect.Manner,Intentionally_act.Manner,Transitive_action.Manner
Rope_manipulation.Rope,Manipulate_into_shape.Theme,Intentionally_affect.Patient
Money.Name,Artifact.Name,Entity.Name
Receiving.Time,Getting.Time,Event.Time
Confronting_problem.Issue,Intentionally_act.Act,Event.Event
Preference.Event,Desiring.Event,Experiencer_focus.Content,Experiencer_focus.Event
Practice.Manner,Intentionally_act.Manner,Event.Manner
Activity_finish.Activity,Activity.Activity,Process_end.Process,Process.Process
Perception_active.Time,Intentionally_act.Time,Event.Time
Activity_pause.Activity,Activity.Activity,Process_pause.Process,Process.Process
Amassing.Time,Getting.Time,Event.Time
Releasing.Agent,Intentionally_affect.Agent,Intentionally_act.Agent,Transitive_action.Agent
Emotions_by_possibility.Circumstances,Emotions_by_stimulus.Circumstances,Emotions.Circumstances
Exhaust_resource.Place,Using.Place,Intentionally_affect.Place
Shopping.Manner,Seeking.Manner,Seeking_to_achieve.Manner
Drop_in_on.Purpose,Visit_host.Purpose,Visitor_arrival.Purpose,Visitor_scenario.Purpose,Arriving.Purpose,Visiting_scenario_arrival.Purpose,Visitor_scenario.Purpose
Achieving_first.Means,Intentionally_create.Means,Creating.Means,Intentionally_act.Means
Ingest_substance.Time,Intentionally_act.Time,Event.Time
Arranging.Time,Intentionally_affect.Time,Intentionally_act.Time,Transitive_action.Time
Seeking.Outcome,Seeking_to_achieve.Outcome,Working_on.Outcome
Fining.Degree,Rewards_and_punishments.Degree,Intentionally_affect.Degree
Impact.Manner,Cause_impact.Manner,Transitive_action.Manner
Forming_relationships.Manner,Intentionally_act.Manner,Event.Manner
Passing.Depictive,Cause_motion.Depictive,Transitive_action.Depictive
Achieving_first.Manner,Intentionally_create.Manner,Creating.Manner,Intentionally_act.Manner
Change_event_time.Manner,Cause_change.Manner,Transitive_action.Manner
Cutting.Item,Intentionally_affect.Patient,Transitive_action.Patient
Food_gathering.Purpose,Agriculture.Purpose,Attempt_obtain_food_scenario.Purpose
Activity_done_state.Place,Process_completed_state.Place,Process.Place
Part_edge.Whole,Part_whole.Whole,Part_piece.Substance
Firing.Position,Employer's_scenario.Position,Employment_end.Position,Employment_scenario.Position
Relational_political_locales.Container_possessor,Political_locales.Container_possessor,Locale_by_ownership.Container_possessor
Departing.Manner,Eventive_affecting.Manner,Traversing.Manner,Event.Manner,Motion.Manner
Education_teaching.Means,Intentionally_affect.Means,Intentionally_act.Means,Transitive_action.Means
